Company name,NPRI_Report_ReportYear,Substance name,Current year quantity,Last year quantity,Two years ago quantity,Three years ago quantity,Number of employees,Group,Growth,Province,Price
Sunshine Oil Sands Ltd,2017,PM10 - Particulate Matter <= 10 Micrometers,0,0,1.575,0,42,Releases to Air,1,Alberta,1
Sunshine Oil Sands Ltd,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0,1.574,0,42,Releases to Air,1,Alberta,1
Superb Operating Company Ltd.,2017,Carbon monoxide,123.0924,0,0,0,3,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Hydrogen sulphide,0,0,0,0,5,Releases to Land,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Nitrogen oxides (expressed as nitrogen dioxide),23.9775,0,0,0,5,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,PM10 - Particulate Matter <= 10 Micrometers,42.6893,0,0,0,3,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,42.6893,0,0,0,3,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Speciated VOCs (62 substances),0,0,0,0,5,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Sulphur dioxide,135.8566,0,0,0,5,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Total particulate matter,42.7786,0,0,0,3,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Total reduced sulphur (expressed as hydrogen sulphide),0,0,0,0,5,Releases to Air,1,Saskatchewan,1
Superb Operating Company Ltd.,2017,Volatile Organic Compounds (VOCs),0,0,0,0,3,Releases to Air,1,Saskatchewan,1
Superior Elevator ULC,2017,PM10 - Particulate Matter <= 10 Micrometers,28.853,24.517,31.73,31.379,50,Releases to Air,1,Ontario,1
Superior Elevator ULC,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,5.028,4.292,5.542,5.48,50,Releases to Air,1,Ontario,1
Superior Elevator ULC,2017,Selenium (and its compounds),4.60E-05,3.90E-05,5.00E-05,5.00E-05,50,Releases to Air,1,Ontario,1
Superior Elevator ULC,2017,Total particulate matter,113.828,96.807,125.249,123.863,50,Releases to Air,1,Ontario,1
Surge Energy Inc.,2017,Carbon monoxide,417.2244,671.5872,919.831,236.745,9,Releases to Air,1,Alberta,1
Surge Energy Inc.,2017,Nitrogen oxides (expressed as nitrogen dioxide),255.327,442.3341,826.854,280.497,1,Releases to Air,1,Alberta,1
Surge Energy Inc.,2017,PM10 - Particulate Matter <= 10 Micrometers,16.1732,24.9968,35.741,71.596,1,Releases to Air,1,Saskatchewan,1
Surge Energy Inc.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,16.6075,25.9408,37.205,73.22,1,Releases to Air,1,Saskatchewan,1
Surge Energy Inc.,2017,Speciated VOCs (62 substances),0,0,0,0,1,Releases to Air,1,Saskatchewan,1
Surge Energy Inc.,2017,Sulphur dioxide,295.51,25.2871,185.015,0,1,Releases to Air,1,Saskatchewan,1
Surge Energy Inc.,2017,Total particulate matter,0,0,20.864,43.725,1,Releases to Air,1,Saskatchewan,1
Surge Energy Inc.,2017,Volatile Organic Compounds (VOCs),0,0,0,0,2,Releases to Air,1,Alberta,1
Sword Energy Inc.,2017,Carbon monoxide,0,400.47,0,0,1,Releases to Air,1,Alberta,1
Sword Energy Inc.,2017,Nitrogen oxides (expressed as nitrogen dioxide),0,587.45,0,0,1,Releases to Air,1,Alberta,1
Sword Energy Inc.,2017,PM10 - Particulate Matter <= 10 Micrometers,0,3.87,0,0,2,Releases to Air,1,Alberta,1
Sword Energy Inc.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,5,0,0,2,Releases to Air,1,Alberta,1
Sword Energy Inc.,2017,Sulphur dioxide,0,32.36,0,0,1,Releases to Air,1,Alberta,1
Sydco Energy Inc.,2017,Nitrogen oxides (expressed as nitrogen dioxide),132.35,0,4.34,3.62,1,Releases to Air,1,Alberta,1
Sydco Energy Inc.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0.402,0.3827,0.373,2,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"1,2,4-Trimethylbenzene",95.169,184.776,141.747,110.735,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"1,3-Butadiene",2.255,1.09,1.62,1.244,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,1-Nitropyrene,0,2.20E-05,1.00E-06,2.40E-05,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"7,12-Dimethylbenz[a]anthracene",0,3.40E-05,2.00E-06,3.60E-05,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Acenaphthene,4.970684,4.588226,4.40892,5.147716,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Acenaphthylene,0.414215,0.30207,0.285634,0.387927,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Acetaldehyde,0,0.026,1.088,5.581,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Ammonia (total),1809.3621,2546.606,2469.983,2969.668,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Antimony (and its compounds),0.04,0,0,0,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Arsenic (and its compounds),47.4309313,68.431714,58.87365,82.524693,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benz[a]anthracene,2.01008,1.79052,1.77458,2.1626,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzene,52.298,115.92,83.412,75.2,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzo[a]pyrene,1.905057,2.026966,1.979273,2.132473,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzo[b]fluoranthene,1.596252,1.138767,1.051948,1.46917,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzo[e]pyrene,5.041734,5.008047,4.726953,5.178475,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzo[ghi]perylene,2.036782,2.083749,1.999746,2.184205,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzo[j]fluoranthene,1.596252,1.138767,1.051948,1.46917,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Benzo[k]fluoranthene,0.000811,0.001218,0.000801,0.001436,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Cadmium (and its compounds),1.3614213,1.619036,1.750134,1.766847,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Carbon disulphide,10.527,72.503,13.572,80.232,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Carbon monoxide,8381.288,9973.252,9643.462,8858.411,3700,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Carbonyl sulphide,24.793,107.762,14.954,309.853,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Chromium (and its compounds),425.2934,396.6284,382.0202,414.515,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Chrysene,0,0,0,0,3802,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Cobalt (and its compounds),218.9257865,227.0557,0.213525,0.214797,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Copper (and its compounds),167.8778,248.2457,733.07,611.022,5000,Off-site Transfers for Recycling,1,Alberta,1
Syncrude Canada Ltd.,2017,Cumene,13.733,57.357,24.473,5.629,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Cyclohexane,77.854,143.889,177.283,121.737,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"Dibenz[a,h]acridine",0,4.50E-05,3.00E-06,4.90E-05,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"Dibenz[a,h]anthracene",0.810225,0.832849,0.855368,0.968934,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,"Dibenz[a,j]acridine",0.000304,0.000346,0.000293,0.000419,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"Dibenzo[a,l]pyrene",0,3.00E-06,0,3.00E-06,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Ethylbenzene,162.711,1050.814,977.944,908.593,5000,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Ethylene,52.134,68.726,58.078,69.259,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Ethylene glycol,0,0,0,0,3802,Off-site Transfers for Recycling,1,Alberta,1
Syncrude Canada Ltd.,2017,Fluoranthene,2.504427,2.578814,2.443601,2.64547,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Fluorene,1.050454,1.206867,1.254766,1.355009,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Hydrogen sulphide,56.471,51.979,70.231,123.034,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,"Indeno[1,2,3-cd]pyrene",0.90392,0.997291,1.011577,1.103549,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Isoprene,0.058716,0.153121,0,0,3700,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Isopropyl alcohol,4.056,23.173,0.421,3.011,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Lead (and its compounds),194.0784462,208.217521,202.999784,201.990067,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Manganese (and its compounds),9406.012,10283.525,10301.825,10209.937,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Mercury (and its compounds),0.5882887,0.918278,0.895371,1.68945,5000,Off-site Transfers for Recycling,1,Alberta,1
Syncrude Canada Ltd.,2017,Methanol,0,44.749,1.346,2.942,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Methyl ethyl ketone,10.562,14.933,0.044,1.74,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Methyl isobutyl ketone,0,0,0,1.594,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Molybdenum trioxide,163.49,190.068,158.493,228.019,5000,Off-site Transfers for Recycling,1,Alberta,1
Syncrude Canada Ltd.,2017,Naphthalene,6.458,16.813,0.721,17.871,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Naphthenic acid fraction compounds (and their salts),0,0,0,0,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Nickel (and its compounds),510.3232,556.283,507.838,601.842,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Nitrogen oxides (expressed as nitrogen dioxide),14705.664,14598.003,15524.706,15112.851,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,PM10 - Particulate Matter <= 10 Micrometers,5896.152,6508.285,5648.559,6632.741,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,919.422,1021.673,924.288,1391.27,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Perylene,4.453114,4.293133,4.046061,4.517687,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Phenanthrene,20.96803,20.336045,20.058263,22.754653,780,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Phenol (and its salts),10.79,2.93,3.15,2.33,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Phosphorus (total),3748.5008,4311.504,4240.39,4074.487,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Propylene,68.038,49.745,67.897,70.423,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Pyrene,9.345624,9.07521,8.621937,9.637185,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Quinoline,0,0,0,0,3802,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Selenium (and its compounds),1.5626353,1.645058,1.81999,1.961936,5000,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Speciated VOCs (62 substances),0,0,0,0,3802,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Styrene,1.471,1.665,0.519,3.165,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Sulphur dioxide,28731.296,22555.414,29046.148,27987.255,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Sulphuric acid,121.86,148.424,102.602,90.928,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Tetrachloroethylene,0,0,0,1.191,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Toluene,490.4,1597.42,1374.758,1202.467,5000,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Total particulate matter,19041.548,20992.071,17805.423,18067.452,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Total reduced sulphur (expressed as hydrogen sulphide),96.456,177.418,90.557,449.76,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Vanadium (and its compounds),0,0,0,0,3802,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,Volatile Organic Compounds (VOCs),11989.714,12771.291,22626.271,30043.85,5000,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Xylene (all isomers),832.282,1620.412,1451.23,950.07,3725,Releases to Air,1,Alberta,1
Syncrude Canada Ltd.,2017,Zinc (and its compounds),382.9564,372.4797,403.849,422.355,3725,On-site Disposal,1,Alberta,1
Syncrude Canada Ltd.,2017,n-Hexane,56.437,182.729,232.957,187.251,3700,Releases to Air,1,Alberta,1
TALISMAN ENERGY,2017,Carbon monoxide,0,0,0,1859.858,1,Releases to Air,1,Alberta,1
TALISMAN ENERGY,2017,Nitrogen oxides (expressed as nitrogen dioxide),0,0,0,1059.29,1,Releases to Air,1,Alberta,1
TALISMAN ENERGY,2017,PM10 - Particulate Matter <= 10 Micrometers,0,0,0,7.369,1,Releases to Air,1,Alberta,1
TALISMAN ENERGY,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0,0,8.785,1,Releases to Air,1,Alberta,1
TALISMAN ENERGY,2017,Volatile Organic Compounds (VOCs),0,0,0,108.878178,1,Releases to Air,1,Alberta,1
TAQA NORTH LTD.,2017,Carbon monoxide,89.007,142.7885,0,0,1,Releases to Air,1,Alberta,1
TAQA NORTH LTD.,2017,Nitrogen oxides (expressed as nitrogen dioxide),59.392,97.8229,0,0,1,Releases to Air,1,Alberta,1
TAQA NORTH LTD.,2017,PM10 - Particulate Matter <= 10 Micrometers,0.63406,0,0,0,1,Releases to Air,1,Alberta,1
TAQA NORTH LTD.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0.63406,0.6603,0,0,1,Releases to Air,1,Alberta,1
TAQA North Ltd.,2017,Carbon monoxide,348.98778,407.83163,438.22621,1134.599,1,Releases to Air,1,Alberta,1
TAQA North Ltd.,2017,Nitrogen oxides (expressed as nitrogen dioxide),1118.45805,860.63818,1305.64483,5090.37,1,Releases to Air,1,Alberta,1
TAQA North Ltd.,2017,PM10 - Particulate Matter <= 10 Micrometers,4.97272,9.34472,8.678731,28.709,1,Releases to Air,1,British Columbia,1
TAQA North Ltd.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,6.76909,10.5625,10.313391,33.417,1,Releases to Air,1,British Columbia,1
TAQA North Ltd.,2017,Sulphur dioxide,0,397.9211,917.1789,1023.136,1,Releases to Air,1,Alberta,1
TAQA North Ltd.,2017,Total particulate matter,0,0,0,0,1,Releases to Air,1,Alberta,1
TAQA North Ltd.,2017,Volatile Organic Compounds (VOCs),0,0,137.442825,93.746,1,Releases to Air,1,Alberta,1
TEML Saskatchewan Pipelines Limited,2017,Volatile Organic Compounds (VOCs),186.038,100.8,0,0,0,Releases to Air,1,Saskatchewan,1
TEML Saskatchewan Pipelines Limited,2017,n-Hexane,14.5955,8.1337,0,0,0,Releases to Air,1,Saskatchewan,1
TEML Westspur Pipelines Limited,2017,PM10 - Particulate Matter <= 10 Micrometers,53.818,53.818,0,0,0,Releases to Air,1,Saskatchewan,1
TEML Westspur Pipelines Limited,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,5.343,5.343,0,0,0,Releases to Air,1,Saskatchewan,1
TEML Westspur Pipelines Limited,2017,Total particulate matter,211.04,211.04,0,0,0,Releases to Air,1,Saskatchewan,1
TEML Westspur Pipelines Limited,2017,Volatile Organic Compounds (VOCs),852.661,660.081,0,0,16,Releases to Air,1,Saskatchewan,1
TEML Westspur Pipelines Limited,2017,n-Hexane,61.5542,52.1205,0,0,16,Releases to Air,1,Saskatchewan,1
TEML Weyburn Pipelines Limited,2017,Volatile Organic Compounds (VOCs),0,26.177,0,0,0,Releases to Air,1,Saskatchewan,1
TEML Weyburn Pipelines Limited,2017,n-Hexane,0.333,2.064,0,0,0,Releases to Air,1,Saskatchewan,1
TODD ENERGY CANADA LIMITED,2017,Carbon monoxide,0,0,0,0,1,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,Nitrogen oxides (expressed as nitrogen dioxide),0,0,0,0,1,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,PM10 - Particulate Matter <= 10 Micrometers,0,0,0,0,1,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0,0,0,1,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,Speciated VOCs (62 substances),0,0,0,0,10,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,Sulphur dioxide,0,0,0,0,10,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,Total particulate matter,0,0,0,0,10,Releases to Air,1,British Columbia,1
TODD ENERGY CANADA LIMITED,2017,Volatile Organic Compounds (VOCs),0,0,0,0,10,Releases to Air,1,British Columbia,1
TORC Oil & Gas Inc.,2017,Carbon monoxide,0,0,88.497,0,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Inc.,2017,PM10 - Particulate Matter <= 10 Micrometers,0,0,48.558,0,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Inc.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0,49.018,0,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Inc.,2017,Sulphur dioxide,0,0,304.525,0,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Ltd.,2017,Carbon monoxide,538.52,404.352,363.696,0,1,Releases to Air,1,Alberta,1
TORC Oil & Gas Ltd.,2017,Nitrogen oxides (expressed as nitrogen dioxide),170.752,154.705,202.373,333.9,1,Releases to Air,1,Alberta,1
TORC Oil & Gas Ltd.,2017,PM10 - Particulate Matter <= 10 Micrometers,176.918,90.54,68.84,26.63,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Ltd.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,181.685,95.9,71.813,28.24,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Ltd.,2017,Sulphur dioxide,486.89,707.874,1084.731,412.81,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Ltd.,2017,Total particulate matter,51.366,0,23.512,0,1,Releases to Air,1,Saskatchewan,1
TORC Oil & Gas Ltd.,2017,Volatile Organic Compounds (VOCs),10.83,0,0,0,1,Releases to Air,1,Alberta,1
TRT ETGO du Québec,2017,Carbon monoxide,0,0,41.4363,20.8306,140,Releases to Air,1,Quebec,1
TRT ETGO du Québec,2017,Nitrogen oxides (expressed as nitrogen dioxide),0,0,61.9909,47.2726,140,Releases to Air,1,Quebec,1
TRT ETGO du Québec,2017,PM10 - Particulate Matter <= 10 Micrometers,0,0,12.7308,12.8222,140,Releases to Air,1,Quebec,1
TRT ETGO du Québec,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0,5.677,5.5235,140,Releases to Air,1,Quebec,1
TRT ETGO du Québec,2017,Total particulate matter,0,0,57.69,57.6278,140,Releases to Air,1,Quebec,1
TRT ETGO du Québec,2017,Volatile Organic Compounds (VOCs),0,0,154.4317,149.3592,140,Releases to Air,1,Quebec,1
Tahoe Energy Ltd.,2017,Carbon monoxide,0,0,0,0,2,Releases to Air,1,Alberta,1
Tahoe Energy Ltd.,2017,Nitrogen oxides (expressed as nitrogen dioxide),0,0,0,0,2,Releases to Air,1,Alberta,1
Tahoe Energy Ltd.,2017,PM10 - Particulate Matter <= 10 Micrometers,0,0,0,0,2,Releases to Air,1,Alberta,1
Tahoe Energy Ltd.,2017,PM2.5 - Particulate Matter <= 2.5 Micrometers,0,0,0,0,2,Releases to Air,1,Alberta,1
Tahoe Energy Ltd.,2017,Sulphur dioxide,0,0,0,0,2,Releases to Air,1,Alberta,1
Tahoe Energy Ltd.,2017,Total particulate matter,0,0,0,0,2,Releases to Air,1,Alberta,1
Tahoe Energy Ltd.,2017,Volatile Organic Compounds (VOCs),0,0,0,0,2,Releases to Air,1,Alberta,1
Talisman Energy,2017,Asbestos (friable form only),0,0.115,0,0,35,Off-site Transfers for Treatment Prior to Final Disposal,1,Alberta,1
Talisman Energy,2017,Benzene,8.88,7.381,0,4.643,35,Off-site Disposal,1,Alberta,1
Talisman Energy,2017,Carbon monoxide,189.206,185.417,0,219.61,25,Releases to Air,1,Alberta,1
Talisman Energy,2017,Carbonyl sulphide,0,0,0,21.167,45,Releases to Air,1,Alberta,1
Talisman Energy,2017,Cyclohexane,15.193,10.043,0,5.532,35,Off-site Disposal,1,Alberta,1
Talisman Energy,2017,Ethylene glycol,1.525,1.702,0,2.296,45,Off-site Disposal,1,Alberta,1
Talisman Energy,2017,Formaldehyde,0,0,0,0,25,Releases to Air,1,Alberta,1
Talisman Energy,2017,Hydrogen sulphide,3.696,0.395,0,0.824,35,Releases to Air,1,Alberta,1
